DATE,revenue,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,search_S,competitor_sales_B,facebook_S,events,newsletter,state,group,campaign_active
2017-07-17,1249732.9166666635,9863.8,108181.333333333,24957.5111111111,0.0,11018.8391341867,3853.33333333333,3800790,0.0,na,2361.0,Arizona,Control,False
2017-07-24,1215392.0,0.0,0.0,0.0,0.0,11562.270481512,3866.66666666667,4264348,0.0,na,15114.0,Arizona,Control,False
2017-07-31,1383021.0833333365,11384.92,205440.0,1452.44444444444,0.0,12679.5185106457,4533.33333333333,4429446,0.0,na,10044.0,Arizona,Control,False
2017-08-07,1475687.25,0.0,104866.133333333,9467.24444444444,0.0,17892.0630017334,5360.0,4916984,0.0,na,8930.0,Arizona,Control,False
2017-08-14,1306112.25,34047.0533333333,0.0,0.0,0.0,0.0,0.0,4198833,0.0,na,19401.6538461538,Arizona,Control,False
2017-08-21,1871604.5,0.0,0.0,11348.1777777778,6440827.7377115,0.0,0.0,6276021,1342.67810238147,na,19401.6538461538,Arizona,Control,False
2017-08-28,2219610.0833333363,117889.12,0.0,0.0,4742349.4953119,23445.0249066227,7000.0,7010039,898.926985780967,na,33712.0,Arizona,Control,False
2017-09-04,1901961.75,0.0,0.0,0.0,0.0,14936.6081894453,6493.33333333333,6679241,0.0,na,20000.0,Arizona,Control,False
2017-09-11,1926047.4166666635,48869.2666666667,150164.8,4610.35555555556,2703620.81107497,15666.469342832,5586.66666666667,5890204,621.76681993082,na,2265.0,Arizona,Control,False
2017-09-18,1792241.5,0.0,0.0,0.0,0.0,18388.7564755976,6440.0,6289814,0.0,na,15924.0,Arizona,Control,False
2017-09-25,2403235.5833333363,83663.84,144563.733333333,0.0,10559520.827648,24332.8536359244,7640.0,7410667,2529.00072715986,na,24336.0,Arizona,Control,False
2017-10-02,2240033.5,111304.453333333,58363.2,0.0,0.0,23226.6112532117,7346.66666666667,7799073,0.0,na,29510.0,Arizona,Control,False
2017-10-09,2853222.0833333363,44637.7866666667,327236.266666667,18504.9333333333,19360866.7614647,18431.1192651512,8013.33333333333,8147766,5348.57241436617,na,15458.0,Arizona,Control,False
2017-10-16,2169500.75,0.0,0.0,0.0,14937395.7677684,24254.9436575539,7586.66666666667,7617066,4190.37406173623,na,43966.0,Arizona,Control,False
2017-10-23,2455485.5833333363,44360.5066666667,46091.2,0.0,21426849.002827,23115.8437246922,7920.0,7756047,4731.87970491727,na,35016.0,Arizona,Control,False
2017-10-30,2437130.0,4645.22666666667,0.0,0.0,22344988.1413883,24376.7103916034,8466.66666666667,8307903,5273.3853480983,na,4749.0,Arizona,Control,False
2017-11-06,3236730.75,21149.0133333333,318524.266666667,23039.9111111111,13314676.7886875,26330.239038604,9826.66666666667,9283504,3552.81495682237,na,25943.0,Arizona,Control,False
2017-11-13,2663127.0833333363,0.0,0.0,0.0,31890945.1695597,0.0,0.0,9355428,7600.1018467675,na,19401.6538461538,Arizona,Control,False
2017-11-20,3137997.25,55227.3333333333,105305.066666667,1346.08888888889,12195879.3518245,0.0,0.0,9662004,3279.96415525302,na,19401.6538461538,Arizona,Control,True
2017-11-27,2948556.1666666637,0.0,0.0,9601.77777777777,11842611.303909,36905.9678991637,15013.3333333333,9984742,2463.79324133178,na,41469.0,Arizona,Control,True
2017-12-04,2654181.25,28923.5466666667,87842.1333333333,0.0,7493271.20796543,30409.8062367799,12733.3333333333,8430013,1656.46786461852,na,16136.0,Arizona,Control,True
2017-12-11,2147376.8333333363,0.0,0.0,0.0,10472084.5748901,27236.329063323,11120.0,7544173,3030.36123993544,na,37784.0,Arizona,Control,True
2017-12-18,2279217.8333333363,63749.0533333333,91841.6,0.0,4846725.42831303,32468.9839755883,11666.6666666667,7267249,1011.87769166753,na,43251.0,Arizona,Control,True
2017-12-25,3636144.0,90415.72,0.0,15034.4444444444,23016416.0721514,30009.8933476373,10080.0,6834014,7226.54800621497,na,57523.0,Arizona,Control,True
2018-01-01,2953988.5833333363,0.0,0.0,5291.68888888889,14403508.9745594,33305.9585773386,10653.3333333333,6891431,4281.21092460283,na,77617.0,Arizona,Control,True
2018-01-08,2116721.9166666637,0.0,3947.2,0.0,22268248.093474,33849.8109116647,10840.0,7355344,5472.97695689383,na,74527.0,Arizona,Control,True
2018-01-15,2092463.6666666637,39089.24,0.0,15480.6666666667,0.0,31966.3239607471,10080.0,6360391,0.0,na,10394.0,Arizona,Control,True
2018-01-22,1822378.6666666635,0.0,56811.2,19347.4222222223,0.0,22464.5871201724,9226.66666666667,5937052,0.0,na,9740.0,Arizona,Control,True
2018-01-29,1769335.4166666635,25169.2,0.0,0.0,0.0,25438.5119843879,8960.0,5721235,0.0,na,13533.0,Arizona,Control,True
2018-02-05,1877154.0833333365,0.0,0.0,4746.8,2966401.34773465,32276.283774587,10613.3333333333,6467565,472.98034791961,na,56102.0,Arizona,Control,True
2018-02-12,1735952.4166666635,9165.21333333333,54185.6,0.0,0.0,0.0,0.0,5749120,0.0,na,19401.6538461538,Arizona,Control,True
2018-02-19,1573454.9166666635,0.0,0.0,6311.42222222223,0.0,0.0,0.0,5389739,0.0,na,19401.6538461538,Arizona,Control,True
2018-02-26,1618600.5,12356.1066666667,56171.2,10002.8,0.0,25169.620752354,7413.33333333333,5114017,0.0,na,19325.0,Arizona,Control,True
2018-03-05,1413709.25,0.0,0.0,0.0,0.0,22794.6813986792,7360.0,4961257,0.0,na,18078.0,Arizona,Control,True
2018-03-12,1640963.5,53120.2533333333,90604.2666666667,20486.8,0.0,18269.5785913151,7080.0,4823884,0.0,na,8711.0,Arizona,Control,True
2018-03-19,1147834.3333333365,0.0,0.0,0.0,0.0,17809.8977351639,5960.0,4036244,0.0,na,12979.0,Arizona,Control,True
2018-03-26,1319512.0,19743.84,81915.2,2989.15555555556,0.0,14740.790069662,6333.33333333333,4191403,0.0,na,23910.0,Arizona,Control,True
2018-04-02,2287915.0833333363,0.0,0.0,0.0,0.0,18466.6799358092,5520.0,3583995,0.0,na,10567.0,Arizona,Control,True
2018-04-09,1075135.5833333365,0.0,11257.6,0.0,0.0,18498.1205239543,5973.33333333333,3771321,0.0,na,41329.0,Arizona,Control,True
2018-04-16,902514.25,0.0,0.0,0.0,7003770.76001093,16808.5217532585,4973.33333333333,3167512,2113.26047838464,na,21616.0,Arizona,Control,True
2018-04-23,761233.4166666663,0.0,158353.6,0.0,0.0,12274.6903112624,3693.33333333333,2604407,0.0,na,2529.0,Arizona,Control,True
2018-04-30,740846.4166666672,0.0,0.0,0.0,48661981.684228,9551.54238995163,3173.33333333333,2549137,12800.5972991227,na,6836.0,Arizona,Control,True
2018-05-07,845069.3333333336,0.0,59674.1333333333,0.0,0.0,15194.0923128355,4720.0,2937422,0.0,na,330.0,Arizona,Control,True
2018-05-14,819707.5,0.0,0.0,6803.64444444444,48377013.2836087,0.0,0.0,2752045,13040.4474426468,na,19401.6538461538,Arizona,Control,True
2018-05-21,2471521.5833333363,947.106666666667,26288.5333333333,0.0,0.0,0.0,0.0,3080867,0.0,event1,19401.6538461538,Arizona,Control,True
2018-05-28,859757.9166666672,0.0,0.0,4205.42222222223,4956890.74600197,12663.5104559052,4640.0,2957153,1009.04258358804,na,28568.0,Arizona,Control,True
2018-06-04,865024.0833333336,0.0,0.0,0.0,0.0,16079.2886873397,4720.0,3035519,0.0,na,26708.0,Arizona,Control,True
2018-06-11,877660.6666666663,8314.68,0.0,5424.66666666667,0.0,10628.7399063469,4533.33333333333,2885659,0.0,na,7675.0,Arizona,Control,True
2018-06-18,933299.0,0.0,17462.9333333333,0.0,0.0,16028.6312039942,5413.33333333333,3263336,0.0,na,23355.0,Arizona,Control,True
2018-06-25,1003971.0833333364,0.0,0.0,10384.1333333333,13068806.1919231,13249.2323365062,5160.0,3369140,3756.94273854507,na,16989.0,Arizona,Control,True
2018-07-02,885710.3333333336,14621.9466666667,168101.333333333,0.0,0.0,10623.452379865,3933.33333333333,2839892,0.0,na,14653.0,Arizona,Control,True
2018-07-09,1069910.5833333365,0.0,0.0,11487.9111111111,34236690.5818597,14455.8407581877,5186.66666666667,3555964,8079.80213381583,na,15143.0,Arizona,Control,True
2018-07-16,1083006.3333333365,8855.78666666667,59517.8666666667,0.0,0.0,15286.7098639836,5146.66666666667,3590008,0.0,na,9013.0,Arizona,Control,True
2018-07-23,1405338.1666666635,9728.89333333333,0.0,5172.66666666667,0.0,15790.12289724,6920.0,4606123,0.0,na,22477.0,Arizona,Control,True
2018-07-30,1564833.6666666635,0.0,0.0,0.0,0.0,25944.3325242028,7746.66666666667,5494567,0.0,na,8906.0,Arizona,Control,True
2018-08-06,1909004.4166666635,13041.4933333333,92574.4,7200.13333333333,0.0,25628.492183603,8773.33333333333,6045317,0.0,na,59318.0,Arizona,Control,True
2018-08-13,1447271.1666666635,0.0,0.0,0.0,18207358.6991848,0.0,0.0,5035305,4450.75038775587,na,19401.6538461538,Arizona,Control,True
2018-08-20,1349112.4166666635,61563.12,106432.0,0.0,0.0,0.0,0.0,4208615,0.0,na,19401.6538461538,Arizona,Control,True
2018-08-27,1589874.0833333365,0.0,0.0,0.0,14621474.4848198,27411.1748394789,8586.66666666667,5541654,4508.4731882541,na,48020.0,Arizona,Control,True
2018-09-03,1958037.0833333365,11661.4133333333,68213.3333333333,772.444444444444,0.0,31195.6951985757,9733.33333333333,6397383,0.0,na,70855.0,Arizona,Control,True
2018-09-10,2036904.5,0.0,0.0,536.0,0.0,30301.0171558242,10506.6666666667,7137648,0.0,na,46225.0,Arizona,Control,True
2018-09-17,1955720.6666666635,0.0,46120.5333333333,9685.06666666667,13801981.7807277,31338.5629591066,9360.0,6541298,3402.89444157937,na,74995.0,Arizona,Control,True
2018-09-24,2097927.75,887.933333333333,29320.0,0.0,0.0,32265.167943233,10893.3333333333,7283453,0.0,na,1047.0,Arizona,Control,True
2018-10-01,2472857.9166666637,156703.44,26227.2,2698.44444444444,3798040.60699257,35375.6649126843,12346.6666666667,7884994,916.844868843293,na,34469.0,Arizona,Control,True
2018-10-08,2197533.6666666637,0.0,0.0,2589.82222222223,6774055.54593603,36422.3840879897,11493.3333333333,7610669,2015.84616477365,na,22232.0,Arizona,Control,True
2018-10-15,2672451.3333333363,44489.52,63107.2,1039.11111111111,11921024.3416382,30446.7250425369,12760.0,8364119,2442.58663289726,na,49409.0,Arizona,Control,True
2018-10-22,2531854.5,0.0,0.0,0.0,0.0,32520.1884579534,13493.3333333333,8898789,0.0,na,49575.0,Arizona,Control,True
2018-10-29,2800481.25,25289.9733333333,0.0,2128.13333333333,30516389.5964373,40913.5492475043,13800.0,8887808,7931.80949206687,na,42276.0,Arizona,Control,True
2018-11-05,2630494.5833333363,0.0,145392.0,1455.51111111111,0.0,39521.572610573,14053.3333333333,8982377,0.0,na,25332.0,Arizona,Control,True
2018-11-12,2532928.0,57350.92,0.0,0.0,39020754.6023527,0.0,0.0,7958631,8728.47486240127,na,19401.6538461538,Arizona,Control,True
2018-11-19,2431572.5,0.0,47053.3333333333,0.0,0.0,0.0,0.0,8467716,0.0,na,19401.6538461538,Arizona,Control,True
2018-11-26,2521078.3333333363,53525.2,0.0,15129.4666666667,21917216.9573501,52188.1282144227,16000.0,7536793,7003.5951068445,na,301.0,Arizona,Control,True
2018-12-03,2037468.1666666637,0.0,53558.9333333333,0.0,0.0,38041.1715080263,13986.6666666667,7097277,0.0,na,34832.0,Arizona,Control,True
2018-12-10,2329097.5833333363,0.0,0.0,6282.66666666667,0.0,50607.6691067817,15773.3333333333,7989344,0.0,na,68792.0,Arizona,Control,True
2018-12-17,2346012.3333333363,0.0,15363.7333333333,0.0,0.0,38023.9761183813,15546.6666666667,8215719,0.0,na,37199.0,Arizona,Control,True
2018-12-24,3047742.5,158046.573333333,0.0,7451.95555555556,32200517.8011506,50134.327502801,17146.6666666667,8125604,9068.00740600003,na,80865.0,Arizona,Control,True
2018-12-31,2609509.0833333363,51379.9066666667,0.0,0.0,0.0,34878.1585539847,14493.3333333333,7314043,0.0,na,54011.0,Arizona,Control,True
2019-01-07,2437856.75,0.0,329.6,903.6,6605940.80092233,40333.8662960333,17026.6666666667,8498273,1475.81477779394,na,96236.0,Arizona,Control,True
2019-01-14,2427086.9166666637,11583.9733333333,0.0,735.111111111111,0.0,37302.7862754223,16293.3333333333,8027598,0.0,na,80627.0,Arizona,Control,True
2019-01-21,1861721.3333333365,0.0,27275.2,2920.22222222223,10381943.6071373,39059.296134673,13813.3333333333,6399576,2861.5022027215,na,629.0,Arizona,Control,True
2019-01-28,2303262.3333333363,31676.4,0.0,0.0,0.0,39410.367500875,15200.0,7415825,0.0,na,19984.0,Arizona,Control,True
2019-02-04,1855407.0,0.0,0.0,4272.04444444444,0.0,47333.0483192967,13920.0,6396016,0.0,na,55736.0,Arizona,Control,True
2019-02-11,1982588.25,12722.84,0.0,1191.91111111111,8001487.21526073,0.0,0.0,6492811,2110.31196598198,na,19401.6538461538,Arizona,Control,True
2019-02-18,1592025.8333333365,0.0,0.0,501.688888888889,0.0,0.0,0.0,5588194,0.0,na,19401.6538461538,Arizona,Control,True
2019-02-25,1877592.6666666635,18120.96,30883.2,645.822222222223,510985.60009893,29510.1313617895,12186.6666666667,6078682,0.0,na,46243.0,Arizona,Control,True
2019-03-04,1406722.0,0.0,0.0,0.0,0.0,24697.386567737,9946.66666666667,4933396,0.0,na,36979.0,Arizona,Control,True
2019-03-11,1354225.0,5490.32,0.0,0.0,0.0,27353.2611552316,9040.0,4597321,0.0,na,23990.0,Arizona,Control,True
2019-03-18,1099017.0,0.0,0.0,0.0,27726469.9209919,18417.3058389686,7160.0,3818999,6120.74245089387,na,16046.0,Arizona,Control,True
2019-03-25,1189618.5,3483.38666666667,5765.33333333333,0.0,0.0,23635.3469101091,7973.33333333333,4083211,0.0,na,28980.0,Arizona,Control,True
2019-04-01,1148904.6666666635,0.0,0.0,0.0,11831373.4167825,24629.4621754088,7880.0,4017170,3308.65544901738,na,7453.0,Arizona,Control,True
2019-04-08,1124611.5833333365,47889.8133333333,2057.06666666667,0.0,0.0,22474.9158679508,7453.33333333333,3588301,0.0,na,37507.0,Arizona,Control,True
2019-04-15,872663.6666666663,0.0,0.0,2996.22222222223,0.0,21748.748582943,6400.0,3026520,0.0,na,43718.0,Arizona,Control,True
2019-04-22,2188415.25,4878.4,0.0,0.0,6453814.57751617,17160.486630913,6266.66666666667,3140648,1596.9305949494,event2,1167.0,Arizona,Control,True
2019-04-29,846141.25,0.0,0.0,12465.9111111111,10562526.3373281,18600.2945169807,5626.66666666667,2828444,2513.12412191477,na,1546.0,Arizona,Control,True
2019-05-06,940417.6666666672,3695.89333333333,0.0,0.0,0.0,18702.8228417039,7280.0,3221944,0.0,na,34861.0,Arizona,Control,True
2019-05-13,870002.0833333336,0.0,0.0,2123.73333333333,21735746.9416065,0.0,0.0,2992910,6455.05839562637,na,19401.6538461538,Arizona,Control,True
2019-05-20,708894.75,29240.3866666667,5769.06666666667,3789.55555555556,0.0,0.0,0.0,2251073,0.0,na,19401.6538461538,Arizona,Control,True
2019-05-27,687595.75,0.0,3667.73333333333,0.0,0.0,13374.6984256237,5213.33333333333,2412562,0.0,na,21000.0,Arizona,Control,True
2019-06-03,857968.75,0.0,0.0,1391.91111111111,0.0,18279.8967874842,6200.0,2989592,0.0,na,19903.0,Arizona,Control,True
2019-06-10,638637.5,0.0,0.0,0.0,1303102.87249779,10167.5638429433,4146.66666666667,2240235,49.528605168199,na,8031.0,Arizona,Control,True
2019-06-17,702794.1666666672,0.0,0.0,0.0,0.0,12051.5514267609,4813.33333333333,2467712,0.0,na,20173.0,Arizona,Control,True
2019-06-24,790241.6666666672,6160.48,0.0,0.0,0.0,16141.2873046473,4933.33333333333,2672133,0.0,na,26938.0,Arizona,Control,True
2019-07-01,892901.8333333336,0.0,0.0,0.0,0.0,16051.0127298767,6386.66666666667,3132194,0.0,na,8713.0,Arizona,Control,True
2019-07-08,899184.5,5270.36,0.0,0.0,0.0,15111.7409414301,6133.33333333333,3060018,0.0,na,17384.0,Arizona,Control,True
2019-07-15,1010717.6666666635,0.0,66465.0666666667,0.0,0.0,25572.1556008095,7720.0,3505139,0.0,na,4153.0,Arizona,Control,True
2019-07-22,1214312.1666666635,12049.5066666667,0.0,0.0,9985410.35203357,25782.638883063,8520.0,4004072,2860.14135084335,na,25861.0,Arizona,Control,True
2019-07-29,1425786.9166666635,0.0,38432.5333333333,0.0,0.0,25109.025698974,9520.0,4982078,0.0,na,1820.0,Arizona,Control,True
2019-08-05,1750962.4166666635,13009.9733333333,0.0,0.0,59432757.6381927,34772.6446345877,10813.3333333333,5672763,15400.3914080076,na,40473.0,Arizona,Control,True
2019-08-12,1371584.6666666635,0.0,33946.6666666667,0.0,0.0,0.0,0.0,4783227,0.0,na,19401.6538461538,Arizona,Control,True
2019-08-19,1327563.25,0.0,0.0,3220.26666666667,32772018.1982201,0.0,0.0,4520254,9744.91781105713,na,19401.6538461538,Arizona,Control,True
2019-08-26,1833892.6666666635,0.0,38522.1333333333,0.0,0.0,37858.4673788283,12986.6666666667,6397749,0.0,na,48083.0,Arizona,Control,True
2019-09-02,2001619.9166666637,226.413333333333,0.0,13731.1555555556,13581799.2530786,39232.5917333713,12800.0,6637702,4037.9586513833,na,34061.0,Arizona,Control,True
2019-09-09,2122070.4166666637,49267.8,4244.8,0.0,0.0,45976.5561046157,13760.0,6774864,0.0,na,31325.0,Arizona,Control,True
2019-09-16,2446390.9166666637,0.0,11461.8666666667,14604.3111111111,6328270.5669119,51907.6621149743,16093.3333333333,8116568,1330.88405277083,na,70417.0,Arizona,Control,True
2019-09-23,2385404.0833333363,27816.9466666667,0.0,0.0,0.0,48537.5137808267,15426.6666666667,7702931,0.0,na,50905.0,Arizona,Control,True
2019-09-30,2161839.0,0.0,31455.4666666667,19608.9333333333,0.0,43225.8519776553,14680.0,7060116,0.0,na,79428.0,Arizona,Control,True
2019-10-07,2379903.5833333363,19263.9466666667,0.0,0.0,47150915.7005637,42510.0755134987,15346.6666666667,7603752,13859.7936776171,na,58284.0,Arizona,Control,True
2019-10-14,2333428.0,0.0,32230.9333333333,20496.4888888889,0.0,50946.7744707207,14946.6666666667,7612762,0.0,na,28157.0,Arizona,Control,True
2019-10-21,2073683.75,20655.68,0.0,0.0,18960654.0784026,34560.0159402123,13826.6666666667,6701667,4454.15251745123,na,10644.0,Arizona,Control,True
2019-10-28,2258821.3333333363,2931.0,7516.8,2330.13333333333,0.0,46129.2347125477,15293.3333333333,7688920,0.0,na,9597.0,Arizona,Control,True
2019-11-04,2596183.75,2993.73333333333,0.0,3206.84444444444,0.0,50569.3301540683,17880.0,8815710,0.0,na,90189.0,Arizona,Control,True
2019-11-11,2629398.9166666637,0.0,0.0,0.0,42660373.2550797,0.0,0.0,9067759,12206.3586456633,na,19401.6538461538,Arizona,Control,True
2015-11-23,2478934.500000003,22358.3466666667,0.0,12728.4888888889,24301284.2375304,0.0,0.0,8125009,7607.1329148046,na,19401.6538461538,Nevada,Control,False
2015-11-30,2325849.000000003,28613.4533333333,0.0,0.0,5527033.1817753,9837.2384857852,4133.33333333333,7901549,1141.95245035415,na,14791.0,Nevada,Control,False
2015-12-07,2292648.000000003,0.0,132278.4,453.866666666667,16651591.2234904,12044.1196528263,3786.66666666667,8300197,4256.37537782657,na,14544.0,Nevada,Control,False
2015-12-14,2587698.0,83450.3066666667,0.0,17680.0,10549765.6762647,12268.0703194346,4253.33333333333,8122883,2800.49067685105,na,2800.0,Nevada,Control,False
2015-12-21,1994357.9999999972,0.0,277336.0,0.0,2934089.82625045,9467.2480229987,3613.33333333333,7105985,689.582605192027,na,15478.0,Nevada,Control,False
2015-12-28,2312929.500000003,33225.3066666667,0.0,31922.3111111111,16634027.0357604,12687.2586368544,3773.33333333333,7097237,5337.0051734019,na,13817.0,Nevada,Control,False
2016-01-04,1954356.0000000028,687.053333333333,226753.6,0.0,13715898.6058832,12096.504594859,3706.66666666667,6974368,3623.01223287033,na,28817.0,Nevada,Control,False
2016-01-11,2217718.500000003,2952.22666666667,0.0,23581.2888888889,18851563.533732,11588.3696648409,4266.66666666667,7452174,4129.8161531585,na,19082.0,Nevada,Control,False
2016-01-18,1811268.0,0.0,0.0,0.0,11910187.8796785,9341.1605005463,3053.33333333333,6703566,3623.01223287033,na,19679.0,Nevada,Control,False
2016-01-25,1565020.500000003,0.0,0.0,11243.9111111111,10620420.1845297,7023.24641526987,3053.33333333333,5535394,3002.69058507969,na,15095.0,Nevada,Control,False
2016-02-01,1595076.000000003,16511.8266666667,42477.3333333333,0.0,0.0,9341.32576660873,2746.66666666667,5480098,0.0,na,9795.0,Nevada,Control,False
2016-02-08,1628152.499999997,0.0,0.0,4763.55555555556,11416552.5179333,7107.7773245362,2693.33333333333,5872523,3564.38219778663,na,10876.0,Nevada,Control,False
2016-02-15,1757466.0,66276.44,0.0,2448.4,5063253.0082151,0.0,0.0,5822926,1448.59774023091,na,19401.6538461538,Nevada,Control,False
2016-02-22,1357024.5,0.0,0.0,0.0,0.0,0.0,0.0,5027123,0.0,na,19401.6538461538,Nevada,Control,False
2016-02-29,1359352.500000003,41556.2933333333,0.0,0.0,10819486.9089563,5355.8900395874,2293.33333333333,4561518,2415.59640398059,na,583.0,Nevada,Control,False
2016-03-07,1429956.0,0.0,0.0,16506.0888888889,0.0,9625.7947240607,2826.66666666667,4996211,0.0,na,8224.0,Nevada,Control,False
2016-03-14,1445391.0,19772.44,43994.1333333333,0.0,0.0,5688.41158754657,2373.33333333333,4938630,0.0,na,5311.0,Nevada,Control,False
2016-03-21,1220409.0,0.0,0.0,0.0,0.0,7036.81911751627,2293.33333333333,4520383,0.0,na,7428.0,Nevada,Control,False
2016-03-28,1893543.0000000028,0.0,66088.5333333333,13579.4222222223,26747226.4873481,6090.3817960061,2533.33333333333,4506918,6471.04840519463,na,10025.0,Nevada,Control,False
2016-04-04,1008751.5,0.0,0.0,0.0,1146392.7743076,4636.5521979751,1906.66666666667,3738504,20.8373114038425,na,9460.0,Nevada,Control,False
2016-04-11,1027026.0,0.0,66413.8666666667,0.0,0.0,4443.2572985456,1866.66666666667,3768926,0.0,na,2964.0,Nevada,Control,False
2016-04-18,1050192.0,11126.7333333333,0.0,0.0,9416454.7015247,5696.9077760121,1786.66666666667,3663385,2348.68785330482,na,11663.0,Nevada,Control,False
2016-04-25,799926.0000000003,0.0,0.0,0.0,0.0,4104.89140549907,1800.0,2960479,0.0,na,6317.0,Nevada,Control,False
2016-05-02,808985.9999999998,0.0,0.0,12518.5777777778,0.0,3685.01449491983,1266.66666666667,2861890,0.0,na,5408.0,Nevada,Control,False
2016-05-09,800436.0000000006,0.0,49957.8666666667,0.0,0.0,4422.71423751953,1426.66666666667,2941465,0.0,na,1900.0,Nevada,Control,False
2016-05-16,1723837.5,0.0,0.0,0.0,16918655.5894522,0.0,0.0,3039148,3673.93077397783,na,19401.6538461538,Nevada,Control,False
2016-05-23,906160.5,0.0,124442.666666667,0.0,0.0,0.0,0.0,3292482,0.0,na,19401.6538461538,Nevada,Control,False
2016-05-30,782278.5000000006,0.0,0.0,0.0,0.0,4565.78751920413,1346.66666666667,2895248,0.0,na,9003.0,Nevada,Control,False
2016-06-06,654525.0,0.0,0.0,0.0,0.0,3110.33205292188,1200.0,2427455,0.0,na,4305.0,Nevada,Control,False
2016-06-13,678357.0,0.0,0.0,0.0,0.0,4813.31436987967,1520.0,2516566,0.0,na,7217.0,Nevada,Control,False
2016-06-20,899277.0000000003,20472.3866666667,123908.266666667,0.0,11151653.5519218,4475.39512233343,1626.66666666667,3012353,2553.15584799705,na,1983.0,Nevada,Control,False
2016-06-27,761258.9999999998,0.0,0.0,0.0,0.0,3675.03050439213,1506.66666666667,2826660,0.0,na,3437.0,Nevada,Control,False
2016-07-04,1013415.000000003,10121.0133333333,0.0,5168.4,0.0,4333.65846425293,1746.66666666667,3489775,0.0,na,4147.0,Nevada,Control,False
2016-07-11,1026880.499999997,0.0,0.0,0.0,0.0,5852.91406415247,1906.66666666667,3807127,0.0,na,8479.0,Nevada,Control,False
2016-07-18,1118391.000000003,1900.41333333333,319643.2,4780.66666666667,11243290.9562371,4215.5367592699,1426.66666666667,3824504,3552.81495682237,na,6348.0,Nevada,Control,False
2016-07-25,1164134.999999997,0.0,0.0,0.0,0.0,6289.94462433427,1946.66666666667,4307032,0.0,na,13762.0,Nevada,Control,False
2016-08-01,1336358.999999997,28180.2533333333,164217.066666667,0.0,17868520.4627035,6851.71836762067,2280.0,4396674,5102.03141577443,na,11841.0,Nevada,Control,False
2016-08-08,1337128.499999997,0.0,0.0,807.777777777777,0.0,7304.35211159833,2533.33333333333,4941143,0.0,na,17162.0,Nevada,Control,False
2016-08-15,1400947.499999997,28630.68,0.0,0.0,5124647.2077109,0.0,0.0,4762083,1011.87769166753,na,19401.6538461538,Nevada,Control,False
2016-08-22,1252086.000000003,0.0,0.0,13979.7333333333,3888055.5115468,0.0,0.0,4409483,641.83938513355,na,19401.6538461538,Nevada,Control,False
2016-08-29,1816904.999999997,23991.16,159645.866666667,0.0,0.0,9151.1797858402,3080.0,6065021,0.0,na,2453.0,Nevada,Control,False
2016-09-05,1953649.5000000028,21261.84,87810.1333333333,3081.37777777777,1293290.1215575,7270.37566183133,3173.33333333333,6512777,62.7969109801743,na,3186.0,Nevada,Control,False
2016-09-12,2022903.0,0.0,160115.733333333,0.0,0.0,10132.1663115445,3333.33333333333,7311071,0.0,na,11247.0,Nevada,Control,False
2016-09-19,1972824.0000000028,0.0,32694.4,25536.6222222223,18188032.7873266,10565.8935356575,3400.0,6652807,4537.61809931117,na,15280.0,Nevada,Control,False
2016-09-26,1705691.999999997,0.0,162375.466666667,0.0,0.0,7473.37271653427,2973.33333333333,6168548,0.0,na,2886.0,Nevada,Control,False
2016-10-03,2009619.0,144536.64,121869.866666667,9813.15555555556,14226512.314223,9646.7091261875,3373.33333333333,6395275,3147.16769281009,na,14067.0,Nevada,Control,False
2016-10-10,2165431.5,0.0,0.0,10723.7777777778,15350219.0573247,12546.8289279689,3986.66666666667,7711902,3614.16669566233,na,24098.0,Nevada,Control,False
2016-10-17,2027200.5,81389.3466666667,29795.7333333333,0.0,20472630.806976,12235.0207003765,3720.0,6734048,5324.417293529,na,26550.0,Nevada,Control,False
2016-10-24,2396812.5,0.0,158912.533333333,9360.97777777777,21314180.0870472,10533.1317810342,4080.0,8356638,5865.92293671003,na,17728.0,Nevada,Control,False
2016-10-31,2677294.500000003,93994.7866666667,0.0,0.0,23921863.9786815,11553.3079938187,4893.33333333333,8937615,6407.42857989107,na,13989.0,Nevada,Control,False
2016-11-07,2543515.499999997,0.0,142602.133333333,11543.8222222222,21344437.122308,14074.6642317623,4160.0,8832206,6954.9446522006,na,29426.0,Nevada,Control,False
2016-11-14,2864610.0,52324.3866666667,0.0,0.0,17399857.3868399,0.0,0.0,9584624,5332.015383182,na,19401.6538461538,Nevada,Control,False
2016-11-21,2668227.000000003,6957.05333333333,145018.133333333,7293.06666666667,26828516.6308749,0.0,0.0,9029457,6682.09385063127,na,19401.6538461538,Nevada,Control,False
2016-11-28,2563672.5,0.0,0.0,4142.93333333333,17912251.1658841,24651.9854412569,9533.33333333333,9334174,4731.87970491727,na,27941.0,Nevada,Control,False
2016-12-05,2466144.0,14254.4,239080.533333333,0.0,7156642.01074513,21707.9959767754,8400.0,8234498,1656.46786461852,na,51273.0,Nevada,Control,False
2016-12-12,2142457.499999997,0.0,0.0,0.0,9824311.5340606,17589.6202046075,7346.66666666667,7904539,3030.36123993544,na,19606.0,Nevada,Control,False
2016-12-19,2007823.5,0.0,334920.0,0.0,4707374.89663063,15895.5947568563,6893.33333333333,7127441,1011.87769166753,na,4453.0,Nevada,Control,False
